objectid;Código;Bocas;Situación;Estado;Tipo calle;Calle;Número;APERTURA;M_DERECHA;M_INFERIOR;M_IZQUIERDA;OPERATIVO;geo_shape;geo_point_2d
3658;H187;3 O 70;U;O;AV;CID;--;I;;3.0;;S;"{""coordinates"": [-0.40667991346077115, 39.4695608144015], ""type"": ""Point""}";39.4695608144015, -0.40667991346077115
3659;H843;3 O 70;U;O;Avd;CID;65;D;;3.0;1.5;S;"{""coordinates"": [-0.4093794107939085, 39.4694516924632], ""type"": ""Point""}";39.4694516924632, -0.4093794107939085
3984;H1570;3 O 70;U;O;CALLE;DELS TRAGINERS;1;D;;0.9;;S;"{""coordinates"": [-0.4072845353353869, 39.461242248582444], ""type"": ""Point""}";39.461242248582444, -0.4072845353353869
4081;H1510;3 O 70;U;O;Cno.;ALQUERIA DE LA MORERA;s/n;D;;1.0;;S;"{""coordinates"": [-0.4085490188824451, 39.45528201144564], ""type"": ""Point""}";39.45528201144564, -0.4085490188824451
3281;H145;3 O 70;U;O;C;EDUARDO BOSCA;31;D;;3.5;;S;"{""coordinates"": [-0.3576575751130021, 39.46437702585208], ""type"": ""Point""}";39.46437702585208, -0.3576575751130021
3282;H210;3 O 70;U;O;C;ALGUER, L´;9acc.;I;;4.0;;S;"{""coordinates"": [-0.3400795513934546, 39.47027528789539], ""type"": ""Point""}";39.47027528789539, -0.3400795513934546
3288;H413;3 O 70;U;O;C;SERPIS;90 acc;I;;0.5;;S;"{""coordinates"": [-0.3382659461729459, 39.472810559410426], ""type"": ""Point""}";39.472810559410426, -0.3382659461729459
3305;H507;3 O 70;U;O;C;VALLE DE LA BALLESTERA;Pares;D;;5.0;;S;"{""coordinates"": [-0.40480395932852437, 39.47870221593379], ""type"": ""Point""}";39.47870221593379, -0.40480395932852437
3308;H814;3 O 70;U;O;Avd;"MAESTRO RODRIGO ""MUSICO""";Impares;D;;5.0;;S;"{""coordinates"": [-0.39966635781839965, 39.47996314755569], ""type"": ""Point""}";39.47996314755569, -0.39966635781839965
3313;H984;3 O 70;U;O;C;JORGE COMIN (METGE PEDIATRE);5;D;;1.0;3.0;S;"{""coordinates"": [-0.4023378825074224, 39.48073962165363], ""type"": ""Point""}";39.48073962165363, -0.4023378825074224
3315;H815;3 O 70;U;O;C;Terrateig;Impares;D;;5.0;;S;"{""coordinates"": [-0.4036103331587756, 39.48061214365511], ""type"": ""Point""}";39.48061214365511, -0.4036103331587756
3334;H206;3 O 70;U;O;Avd;MENENDEZ PIDAL;16;I;;;2.0;S;"{""coordinates"": [-0.3901360358167696, 39.4792944602837], ""type"": ""Point""}";39.4792944602837, -0.3901360358167696
3338;H183;3 O 70;U;O;AV;PIO XII;4;I;4.0;;;S;"{""coordinates"": [-0.39158899705864103, 39.48020067647851], ""type"": ""Point""}";39.48020067647851, -0.39158899705864103
3351;H671;3 O 70;U;F;Plz.;MANUEL BROSETA I PONT (IL.LUSTRE CATEDRATIC);5 Acc;D;;0.5;;S;"{""coordinates"": [-0.34244040276294546, 39.47866027344979], ""type"": ""Point""}";39.47866027344979, -0.34244040276294546
3355;H1071;3 O 70;U;O;C;ISLA DE HIERRO;Impares;D;;1.0;;S;"{""coordinates"": [-0.3306122235973117, 39.482557674360955], ""type"": ""Point""}";39.482557674360955, -0.3306122235973117
2318;H1207;1 O 70;U;O;Ctra.;PI;27 Acc;D;;1.5;;S;"{""coordinates"": [-0.3617663068054817, 39.4264262875364], ""type"": ""Point""}";39.4264262875364, -0.3617663068054817
2322;H1453;1 O 70;U;O;C;Pastor Aycart;s/n;D;;1.0;;S;"{""coordinates"": [-0.36414422710240163, 39.43067669820545], ""type"": ""Point""}";39.43067669820545, -0.36414422710240163
2325;H1311;3 O 70;U;O;C;MOSSEN CUENCA;38;D;;0.5;2.0;S;"{""coordinates"": [-0.336903397782959, 39.42261178441248], ""type"": ""Point""}";39.42261178441248, -0.336903397782959
2327;H1277;3 O 70;U;O;;ANTIGA SENDA SENENT;4;D;;2.0;;S;"{""coordinates"": [-0.3583682428075606, 39.466798849965556], ""type"": ""Point""}";39.466798849965556, -0.3583682428075606
2340;H1298;3 O 70;U;O;;Ep. Entrada de Faba;6;D;;1.5;;S;"{""coordinates"": [-0.3610175631059823, 39.450124691144175], ""type"": ""Point""}";39.450124691144175, -0.3610175631059823
2342;H1297;3 O 70;U;O;C;GENERAL URRUTIA;74;D;;1.0;;S;"{""coordinates"": [-0.3594459392288236, 39.45099379436552], ""type"": ""Point""}";39.45099379436552, -0.3594459392288236
2368;H1751;3 O 70;U;O;Av;de las Gaviotas;189;D;;;;S;"{""coordinates"": [-0.28602146177923216, 39.292332646008816], ""type"": ""Point""}";39.292332646008816, -0.28602146177923216
2383;H1461;3 O 70;U;O;C;Pedro Cámara (Pintor);s/n;D;;;;S;"{""coordinates"": [-0.3811036617518562, 39.44999159204906], ""type"": ""Point""}";39.44999159204906, -0.3811036617518562
2390;H1428;3 O 70;U;O;C;CAMPOS CRESPO;Impares;D;;0.5;;S;"{""coordinates"": [-0.3971527751338338, 39.4553809033657], ""type"": ""Point""}";39.4553809033657, -0.3971527751338338
2391;H1429;3 O 70;U;O;C;PINTOR AGRASOT;Pares;D;;2.0;;S;"{""coordinates"": [-0.3959651997587858, 39.45516872826212], ""type"": ""Point""}";39.45516872826212, -0.3959651997587858
2393;H1438;3 O 70;U;O;Avd;José Roca i Coll;11;D;;1.5;;S;"{""coordinates"": [-0.39717026449345266, 39.45759779475586], ""type"": ""Point""}";39.45759779475586, -0.39717026449345266
2876;H578;1 O 70;U;O;C.V.;RAMBLA DEL SALER;2;D;;1.5;;S;"{""coordinates"": [-0.3329648435385416, 39.38409210581603], ""type"": ""Point""}";39.38409210581603, -0.3329648435385416
2400;H1344;3 O 70;U;O;C;Adolfo de Azcarraga;s/n;D;;2.0;;S;"{""coordinates"": [-0.3369611323215386, 39.45136088885602], ""type"": ""Point""}";39.45136088885602, -0.3369611323215386
6739;H1716;3 O 70;U;O;Calle;Joan Verdeguer;36;D;;;;S;"{""coordinates"": [-0.33537010134063283, 39.45877113592636], ""type"": ""Point""}";39.45877113592636, -0.33537010134063283
2440;H1335;1 O 70;U;O;C;José Burguete Guillem (Music);9;D;;;;S;"{""coordinates"": [-0.41657321739286146, 39.500779967212324], ""type"": ""Point""}";39.500779967212324, -0.41657321739286146
2462;H1211;1 O 70;U;O;C;VISITACION;14;D;;3.0;;S;"{""coordinates"": [-0.37698541346793096, 39.48406841710724], ""type"": ""Point""}";39.48406841710724, -0.37698541346793096
2467;H1405;3 O 70;U;O;C;JOSE MARIA ORENSE;3;D;;1.20000005;;S;"{""coordinates"": [-0.3405378230126714, 39.47260657344692], ""type"": ""Point""}";39.47260657344692, -0.3405378230126714
2471;H1530;3 O 70;U;O;CALLE;AGULLENT;1;D;;15.0;;S;"{""coordinates"": [-0.3892842073704302, 39.49160427818931], ""type"": ""Point""}";39.49160427818931, -0.3892842073704302
2475;H1295;3 O 70;U;O;Avd;PRIMADO REIG;80;D;;2.0;;S;"{""coordinates"": [-0.3619882762102978, 39.48304019497095], ""type"": ""Point""}";39.48304019497095, -0.3619882762102978
2476;H1324;3 O 70;U;O;C;ARZOBISPO FABIAN Y FUERO;11;D;;;;S;"{""coordinates"": [-0.38081236972659976, 39.48393815148052], ""type"": ""Point""}";39.48393815148052, -0.38081236972659976
2478;H1162;3 O 70;U;O;Vial;Oeste Parc de Capçalera;s/n;D;;2.0;;S;"{""coordinates"": [-0.41025384268381543, 39.4798931289427], ""type"": ""Point""}";39.4798931289427, -0.41025384268381543
2482;H1161;3 O 70;U;O;Cno;De la Caldera;s/n;D;;2.0;;S;"{""coordinates"": [-0.4102530147632017, 39.48143693588338], ""type"": ""Point""}";39.48143693588338, -0.4102530147632017
2486;H1041;3 O 70;U;O;C;Eduardo Primo Yúfera;s/n;D;;0.5;;S;"{""coordinates"": [-0.34848842032537725, 39.45424228595786], ""type"": ""Point""}";39.45424228595786, -0.34848842032537725
3148;H118;3 O 70;U;O;C;JORGE JUAN;19;D;1.0;3.0;;S;"{""coordinates"": [-0.36907943169888324, 39.46906008936133], ""type"": ""Point""}";39.46906008936133, -0.36907943169888324
3149;H216;3 O 70;U;O;C;ISABEL LA CATOLICA;8;I;;1.0;;S;"{""coordinates"": [-0.3705156557115446, 39.468826457559864], ""type"": ""Point""}";39.468826457559864, -0.3705156557115446
3152;H172;3 O 70;U;O;PL;NIÑOS DE SAN VICENTE;2;D;;0.5;;S;"{""coordinates"": [-0.3724725429495434, 39.46985028998598], ""type"": ""Point""}";39.46985028998598, -0.3724725429495434
3160;H159;3 O 70;U;O;C;PINTOR SOROLLA;22-24;D;;1.5;2.5;S;"{""coordinates"": [-0.3719981825766953, 39.47141598501116], ""type"": ""Point""}";39.47141598501116, -0.3719981825766953
3167;H372;3 O 70;U;O;C;GENERAL PALANCA;1-2;D;;1.0;;S;"{""coordinates"": [-0.3693154529270868, 39.47343865759489], ""type"": ""Point""}";39.47343865759489, -0.3693154529270868
3168;H364;3 O 70;U;O;Paseo;CIUDADELA;8 Acc;D;;1.0;;S;"{""coordinates"": [-0.3679788582667226, 39.47391655980931], ""type"": ""Point""}";39.47391655980931, -0.3679788582667226
3171;H337;3 O 70;U;O;PL;TETUAN;4;D;;1.5;;S;"{""coordinates"": [-0.37006635301343505, 39.4744365572402], ""type"": ""Point""}";39.4744365572402, -0.37006635301343505
3175;H7;3 O 70;U;O;PL;POETA LLORENTE;3;D;;0.5;;S;"{""coordinates"": [-0.37132856550089244, 39.47703112382741], ""type"": ""Point""}";39.47703112382741, -0.37132856550089244
3241;H868;3 O 70;U;O;C;PIANISTA AMPARO ITURBI;25;D;;2.5;;S;"{""coordinates"": [-0.38244629224480453, 39.45495238654112], ""type"": ""Point""}";39.45495238654112, -0.38244629224480453
3243;H1018;3 O 70;U;O;C;SAN VICENTE MARTIR;217;D;;3.0;;S;"{""coordinates"": [-0.3837665416143043, 39.455956039496364], ""type"": ""Point""}";39.455956039496364, -0.3837665416143043
3251;H930;3 O 70;U;O;Avd;AUSIAS MARCH;20;D;;1.5;;S;"{""coordinates"": [-0.3748054127781959, 39.454959144345736], ""type"": ""Point""}";39.454959144345736, -0.3748054127781959
3252;H438;3 O 70;U;O;C;TRES FORQUES;28;I;;3.0;;S;"{""coordinates"": [-0.3912682932894652, 39.46427532370385], ""type"": ""Point""}";39.46427532370385, -0.3912682932894652
3261;H519;3 O 70;U;O;AV;TRES CRUCES;42;D;;;;S;"{""coordinates"": [-0.40447697918426284, 39.460786336532635], ""type"": ""Point""}";39.460786336532635, -0.40447697918426284
3266;H518;3 O 70;U;O;AV;TRES CRUCES;34 Acc;D;;3.5;;S;"{""coordinates"": [-0.40555063874074165, 39.46253828757923], ""type"": ""Point""}";39.46253828757923, -0.40555063874074165
3691;H1019;3 O 70;U;O;C;SENENT IBAÑEZ;31 Acc;D;;2.0;;S;"{""coordinates"": [-0.4062783511178572, 39.54132286978109], ""type"": ""Point""}";39.54132286978109, -0.4062783511178572
3692;H1020;3 O 70;U;O;C;SENENT IBAÑEZ;23 Acc;D;;2.0;;S;"{""coordinates"": [-0.40529788105385195, 39.540173266111076], ""type"": ""Point""}";39.540173266111076, -0.40529788105385195
3695;H1153;3 O 70;U;O;Avd;ESTACION;43;D;1.0;1.5;;S;"{""coordinates"": [-0.4232270606520662, 39.50029900481262], ""type"": ""Point""}";39.50029900481262, -0.4232270606520662
3698;H452;3 O 70;P;O;C;Vicenta Rodrigo Arce (Mestra);Fte. 13 Acc;I;;0.5;;N;"{""coordinates"": [-0.4261430268910774, 39.50042734636684], ""type"": ""Point""}";39.50042734636684, -0.4261430268910774
3700;H450;3 O 70;U;O;C;ALFARRASI;s/n;D;;27.5;9.0;S;"{""coordinates"": [-0.42704312280433643, 39.5015194315578], ""type"": ""Point""}";39.5015194315578, -0.42704312280433643
3702;H725;3 O 70;U;O;C;PORTS, ELS;s/n;D;;7.0;;S;"{""coordinates"": [-0.40219549909064545, 39.49711385162309], ""type"": ""Point""}";39.49711385162309, -0.40219549909064545
3710;H430;3 O 70;U;F;C;BOLSERIA;2;D;;1.5;;S;"{""coordinates"": [-0.3798416473926361, 39.4751249666675], ""type"": ""Point""}";39.4751249666675, -0.3798416473926361
3717;H273;3 O 70;U;O;C;MONTE CARMELO;Impares;I;0.5;1.0;;S;"{""coordinates"": [-0.3751437604475349, 39.497927299659914], ""type"": ""Point""}";39.497927299659914, -0.3751437604475349
3727;H952;3 O 70;U;O;C;GENOVEVA TORRES;11;D;;1.0;;S;"{""coordinates"": [-0.36603198741660403, 39.491044709310636], ""type"": ""Point""}";39.491044709310636, -0.36603198741660403
3741;H744;1 O 70;P;O;C;REVERENDO JOSE VALERO;1;D;;1.0;2.0;S;"{""coordinates"": [-0.37693669515372874, 39.51502793708354], ""type"": ""Point""}";39.51502793708354, -0.37693669515372874
3743;H743;1 O 70;P;O;;LA ROSA DELS VENTS;13;D;;1.5;;S;"{""coordinates"": [-0.3801300023924668, 39.516678216844255], ""type"": ""Point""}";39.516678216844255, -0.3801300023924668
3744;H992;1 O 70;P;O;C;SIVERT;4;D;;;;S;"{""coordinates"": [-0.37945952055765514, 39.51681190129984], ""type"": ""Point""}";39.51681190129984, -0.37945952055765514
3745;H745;1 O 70;P;O;Pl;POBLE;7;D;;;;S;"{""coordinates"": [-0.3782250968993786, 39.517105409926636], ""type"": ""Point""}";39.517105409926636, -0.3782250968993786
3746;H993;1 O 70;P;O;C;REVERENDO JOSE VALERO;35;D;;;;S;"{""coordinates"": [-0.37615989499487973, 39.51779070911329], ""type"": ""Point""}";39.51779070911329, -0.37615989499487973
3753;H723;3 O 70;U;O;C;CAMPAMENTO;30;D;;1.0;;S;"{""coordinates"": [-0.42121843678647763, 39.50223147268681], ""type"": ""Point""}";39.50223147268681, -0.42121843678647763
3766;H811;3 O 70;U;O;Avd;"MAESTRO RODRIGO ""MUSICO""";88;D;;2.0;;S;"{""coordinates"": [-0.4072931836093198, 39.49133789718615], ""type"": ""Point""}";39.49133789718615, -0.4072931836093198
3769;H944;3 O 70;U;O;C;El Camp del Turia;Pares;D;;2.0;;S;"{""coordinates"": [-0.40583448526558435, 39.49347758939439], ""type"": ""Point""}";39.49347758939439, -0.40583448526558435
3773;H1039;3 O 70;U;O;C;MIGUEL AGRAIT;15;D;;0.5;;S;"{""coordinates"": [-0.41743665179757555, 39.49817938885598], ""type"": ""Point""}";39.49817938885598, -0.41743665179757555
3779;H692;3 O 70;P;O;C;FELIPE VALLS;59;D;;0.5;1.0;S;"{""coordinates"": [-0.41913278441466556, 39.501537925010425], ""type"": ""Point""}";39.501537925010425, -0.41913278441466556
3784;H154;3 O 70;U;O;C;NINOT, DEL;s/n;D;;0.5;;S;"{""coordinates"": [-0.3925533447365302, 39.49966202028879], ""type"": ""Point""}";39.49966202028879, -0.3925533447365302
3178;H754;3 O 70;U;O;;ANTONIO SUAREZ (IMPARES);s/n;D;;2.0;2.0;S;"{""coordinates"": [-0.3571944546183075, 39.46908292198473], ""type"": ""Point""}";39.46908292198473, -0.3571944546183075
3180;H271;3 O 70;U;O;C;EOLO;2;I;;1.0;1.5;S;"{""coordinates"": [-0.357452617736329, 39.47125319497183], ""type"": ""Point""}";39.47125319497183, -0.357452617736329
3183;H755;3 O 70;U;O;;FINLANDIA;16;D;;1.5;;S;"{""coordinates"": [-0.3590875296396966, 39.471592091486194], ""type"": ""Point""}";39.471592091486194, -0.3590875296396966
3184;H444;3 O 70;U;O;C;ERNESTO FERRER;2 Acc;I;;2.0;;S;"{""coordinates"": [-0.3566850384972882, 39.47204713971314], ""type"": ""Point""}";39.47204713971314, -0.3566850384972882
3192;H532;3 O 70;U;O;C;DON ARMANDO PALACIO VALDES;2 Acc;D;;2.6;;S;"{""coordinates"": [-0.36398765044370174, 39.47403278150301], ""type"": ""Point""}";39.47403278150301, -0.36398765044370174
3194;H607;3 O 70;U;O;PL;POLO DE BERNABE;1 Acc;D;;1.5;1.5;S;"{""coordinates"": [-0.3632244992918919, 39.475119844449694], ""type"": ""Point""}";39.475119844449694, -0.3632244992918919
3200;H1021;3 O 70;P;O;Avd;SUECIA;s/n;D;;5.0;;S;"{""coordinates"": [-0.35862013769072415, 39.47553356145566], ""type"": ""Point""}";39.47553356145566, -0.35862013769072415
3207;H543;3 O 70;U;O;C;ANTONIO SUAREZ;46y48;D;;0.5;;S;"{""coordinates"": [-0.35640764944431436, 39.47024120221165], ""type"": ""Point""}";39.47024120221165, -0.35640764944431436
3210;H147;3 O 70;U;O;AV;CARDENAL BENLLOCH;67;D;;2.0;;S;"{""coordinates"": [-0.3543150499143195, 39.471897155527536], ""type"": ""Point""}";39.471897155527536, -0.3543150499143195
3216;H148;3 O 70;U;O;AV;CARDENAL BENLLOCH;98;D;;1.5;;S;"{""coordinates"": [-0.3530083203719545, 39.473880901424934], ""type"": ""Point""}";39.473880901424934, -0.3530083203719545
3219;H397;1 O 70;U;O;AV;ARAGON;42;D;;0.5;;S;"{""coordinates"": [-0.3559519854072595, 39.47475869550397], ""type"": ""Point""}";39.47475869550397, -0.3559519854072595
3220;H149;3 O 70;U;O;AV;BLASCO IBAÑEZ;76;D;;3.5;;S;"{""coordinates"": [-0.35283257220131126, 39.47497275955772], ""type"": ""Point""}";39.47497275955772, -0.35283257220131126
3221;H302;3 O 70;U;O;AV;BLASCO IBAÑEZ;67;D;;2.3;;S;"{""coordinates"": [-0.34938207776500285, 39.474879674066194], ""type"": ""Point""}";39.474879674066194, -0.34938207776500285
3430;H1105;3 O 70;U;O;Avd;GERMANIAS;43;D;;1.5;;S;"{""coordinates"": [-0.3770194921966316, 39.46330092540992], ""type"": ""Point""}";39.46330092540992, -0.3770194921966316
3432;H654;3 O 70;U;O;C;VIVES LIERN;13 Acc;D;1.5;2.0;;S;"{""coordinates"": [-0.3793877377849826, 39.46404171518882], ""type"": ""Point""}";39.46404171518882, -0.3793877377849826
3025;H1535;3 O 70;U;O;C;URBANITZACIO MASSARROJOS NORD;S/N;D;;;;S;"{""coordinates"": [-0.4210739843136942, 39.5489913655616], ""type"": ""Point""}";39.5489913655616, -0.4210739843136942
3049;H497;3 O 70;U;O;AV;AUSIAS MARCH;81;D;;3.0;;S;"{""coordinates"": [-0.3691772960080936, 39.44815840796409], ""type"": ""Point""}";39.44815840796409, -0.3691772960080936
3053;H551;2 O 70;P;O;Ctra.;FONT DE BONET;1;I;;1.0;;S;"{""coordinates"": [-0.36421718835073535, 39.426347095654506], ""type"": ""Point""}";39.426347095654506, -0.36421718835073535
3062;H561;2 O 70;P;O;C;PICO CAROCHE;--;I;;1.0;;S;"{""coordinates"": [-0.3617308276017278, 39.431269429781786], ""type"": ""Point""}";39.431269429781786, -0.3617308276017278
3064;H590;3 O 70;U;O;C;LLOBARRO;1;D;;2.0;;S;"{""coordinates"": [-0.28227229662292325, 39.28612675935808], ""type"": ""Point""}";39.28612675935808, -0.28227229662292325
3065;H391;3 O 70;U;O;C;SANTOS JUSTO Y PASTOR;137;I;;;;S;"{""coordinates"": [-0.34026433815206664, 39.46755007383171], ""type"": ""Point""}";39.46755007383171, -0.34026433815206664
3081;H677;3 O 70;U;O;;U. Politécnica Valencia;s/n;I;;1.0;;S;"{""coordinates"": [-0.34626781556571123, 39.48303189603169], ""type"": ""Point""}";39.48303189603169, -0.34626781556571123
3582;H13;3 O 70;U;O;PL;SANTA MONICA;--;D;;1.5;;S;"{""coordinates"": [-0.3748464669706015, 39.481775486979544], ""type"": ""Point""}";39.481775486979544, -0.3748464669706015
3089;H368;3 O 70;U;O;C;SAN ANTONIO;Pares;D;;0.5;;S;"{""coordinates"": [-0.38032091194999884, 39.47241749297528], ""type"": ""Point""}";39.47241749297528, -0.38032091194999884
3091;H90;3 O 70;U;O;C;POETA QUEROL;--;D;;5.0;;S;"{""coordinates"": [-0.37451804851869286, 39.472336804744906], ""type"": ""Point""}";39.472336804744906, -0.37451804851869286
3107;H219;3 O 70;U;O;C;POETA ANDRES CABRELLES;34 acc;I;1.0;0.5;;S;"{""coordinates"": [-0.34084194413871854, 39.47140263153873], ""type"": ""Point""}";39.47140263153873, -0.34084194413871854
3109;H454;3 O 70;U;O;AV;BLASCO IBAÑEZ;148 acc;D;0.5;1.5;;S;"{""coordinates"": [-0.34422792406170466, 39.472438575736795], ""type"": ""Point""}";39.472438575736795, -0.34422792406170466
3114;H423;3 O 70;U;O;C;ESCULTOR ALFONSO GABINO;11;I;;2.7;;S;"{""coordinates"": [-0.34665012783943866, 39.474700987963374], ""type"": ""Point""}";39.474700987963374, -0.34665012783943866
3116;H434;3 O 70;U;O;C;RAMON LLULL;19;D;;;;S;"{""coordinates"": [-0.3471701081446528, 39.47598367896317], ""type"": ""Point""}";39.47598367896317, -0.3471701081446528
6100;H1722;3 O;U;O;;Parc central-junto parque perros;;D;;;;S;"{""coordinates"": [-0.3798991306081628, 39.455933934270924], ""type"": ""Point""}";39.455933934270924, -0.3798991306081628
3185;H404;3 O 70;U;O;AV;ARAGON;30;I;;3.5;2.0;S;"{""coordinates"": [-0.3572517234303165, 39.472139071266824], ""type"": ""Point""}";39.472139071266824, -0.3572517234303165
3720;H264;3 O 70;U;O;C;BILBAO;49;I;;0.5;;S;"{""coordinates"": [-0.3717504785413807, 39.48922168405181], ""type"": ""Point""}";39.48922168405181, -0.3717504785413807
7418;H1654;3 O 70;U;O;Calle;ZAL(sin nombre);s/n;I;;;;S;"{""coordinates"": [-0.33548953704390877, 39.43930698730498], ""type"": ""Point""}";39.43930698730498, -0.33548953704390877
7419;H1655;3 O 70;U;O;Calle;ZAL(sin nombre);s/n;I;;;;S;"{""coordinates"": [-0.3359830628500461, 39.440350997618125], ""type"": ""Point""}";39.440350997618125, -0.3359830628500461
7421;H1657;3 O 70;U;O;Calle;ZAL(sin nombre);s/n;I;;;;S;"{""coordinates"": [-0.3365195047103938, 39.44215726420348], ""type"": ""Point""}";39.44215726420348, -0.3365195047103938
7422;H1658;3 O 70;U;O;Calle;ZAL(sin nombre);s/n;I;;;;S;"{""coordinates"": [-0.33772113435989026, 39.441742986369825], ""type"": ""Point""}";39.441742986369825, -0.33772113435989026
7427;H1663;3 O 70;U;O;Calle;ZAL(sin nombre);s/n;I;;;;S;"{""coordinates"": [-0.33928754482151663, 39.43428557639646], ""type"": ""Point""}";39.43428557639646, -0.33928754482151663
3123;H769;3 O 70;U;O;C;GREMIS, DELS;5-7;D;;1.0;2.0;S;"{""coordinates"": [-0.41092694016499975, 39.46102080520731], ""type"": ""Point""}";39.46102080520731, -0.41092694016499975
3125;H625;3 O 70;U;O;C;TRES FORQUES;124;D;;5.0;;S;"{""coordinates"": [-0.407923056270329, 39.463613720208464], ""type"": ""Point""}";39.463613720208464, -0.407923056270329
3126;H626;3 O 70;U;O;AV;TRES CRUCES;Pares;D;2.0;;;S;"{""coordinates"": [-0.4061698369498879, 39.46372623186749], ""type"": ""Point""}";39.46372623186749, -0.4061698369498879
3145;H103;3 O 70;U;O;PL;AMERICA;4;D;;6.0;;S;"{""coordinates"": [-0.3654162041171948, 39.469961200928736], ""type"": ""Point""}";39.469961200928736, -0.3654162041171948
2502;Z311;3 O 70;F;O;;VIAL CENTRAL 3-ROTONDA POUET DE LA BRAVA;-;I;;;;S;"{""coordinates"": [-0.3126986149818497, 39.341065781860664], ""type"": ""Point""}";39.341065781860664, -0.3126986149818497
2505;Z305;3 O 70;F;O;;CV-500pk 10+200;s/n;I;;;;S;"{""coordinates"": [-0.3212969734313236, 39.34424941627536], ""type"": ""Point""}";39.34424941627536, -0.3212969734313236
2506;Z303;3 O 70;F;O;;RAMAL DE L´HOSPITALET 2;-;D;;;;S;"{""coordinates"": [-0.3194938047359541, 39.346766950192645], ""type"": ""Point""}";39.346766950192645, -0.3194938047359541
2508;Z304;3 O 70;F;O;;RAMAL DE L´HOPITALET;-;D;;;;S;"{""coordinates"": [-0.3164654067374119, 39.34547369281501], ""type"": ""Point""}";39.34547369281501, -0.3164654067374119
2514;Z228;3 O 70;F;O;;CV-500 pk 9 +300;-;D;;;;S;"{""coordinates"": [-0.32401648300591823, 39.35142476630913], ""type"": ""Point""}";39.35142476630913, -0.32401648300591823
