Código Sección;Código Distrito Sección;OBJECTID;Area;Código Distrito;geo_shape;geo_point_2d
37;1537;590;64914.9684695;15;"{""coordinates"": [[[-0.36438899075635406, 39.49029790553414], [-0.3627998689107325, 39.4911805797318], [-0.36193650902235225, 39.4916673811567], [-0.3613468408961625, 39.49105463963249], [-0.36150791500954, 39.49096254334528], [-0.36077172022045934, 39.490736199150156], [-0.36082632018403554, 39.49059451549102], [-0.35967479800570157, 39.49023922006662], [-0.3602606640382306, 39.48906594378062], [-0.360551356943016, 39.48848376237335], [-0.36184154092108334, 39.488536404078324], [-0.36146166976656086, 39.48939589823408], [-0.36358607616457994, 39.489952888875614], [-0.36438899075635406, 39.49029790553414]]], ""type"": ""Polygon""}";39.49008023585864, -0.36173706188419663
46;0346;591;45844.409189;3;"{""coordinates"": [[[-0.3899628919361414, 39.46693714711572], [-0.3880845180649434, 39.46660215031436], [-0.38729986965566426, 39.465498959228185], [-0.38610382522168624, 39.46385948580155], [-0.38781306235559404, 39.46389792568095], [-0.3881218277361043, 39.46432377553049], [-0.3881936066315591, 39.46442448571643], [-0.3899628919361414, 39.46693714711572]]], ""type"": ""Polygon""}";39.46531894153176, -0.3880067982569898
29;1629;568;71519.397987;16;"{""coordinates"": [[[-0.38614140384010465, 39.497589072293636], [-0.38609041955267687, 39.497183458245594], [-0.3853022562353087, 39.49501506795081], [-0.38585663046241436, 39.49499349763379], [-0.38620965216020403, 39.49500009721374], [-0.38658326855741976, 39.4950488425701], [-0.38716634111101983, 39.49522495154686], [-0.38754374903265876, 39.495359713858946], [-0.38917413767209447, 39.4942114254633], [-0.3895307532440633, 39.494003227091646], [-0.3897491339454555, 39.49376040053021], [-0.39012779998107605, 39.493895029543324], [-0.3910274373310268, 39.494226036392405], [-0.3912879113657909, 39.49441206047863], [-0.3909820964464951, 39.49442730163467], [-0.38675398061674604, 39.49703044264475], [-0.38614140384010465, 39.497589072293636]]], ""type"": ""Polygon""}";39.49548555415508, -0.3878496524821154
30;1630;569;114625.000805;16;"{""coordinates"": [[[-0.38614140384010465, 39.497589072293636], [-0.38497732815994684, 39.49785565520636], [-0.38352530662129625, 39.493904166921425], [-0.38529913641496205, 39.49355672849575], [-0.3865116695820786, 39.493313753314084], [-0.38620300343689545, 39.49251403732227], [-0.38846079902595976, 39.493330551400526], [-0.38808917322397657, 39.493939300006], [-0.38860070778463396, 39.49407692065671], [-0.38917413767209447, 39.4942114254633], [-0.38754374903265876, 39.495359713858946], [-0.38716634111101983, 39.49522495154686], [-0.38658326855741976, 39.4950488425701], [-0.38620965216020403, 39.49500009721374], [-0.38585663046241436, 39.49499349763379], [-0.3853022562353087, 39.49501506795081], [-0.38609041955267687, 39.497183458245594], [-0.38614140384010465, 39.497589072293636]]], ""type"": ""Polygon""}";39.49482538140075, -0.38598349003642446
17;0417;921;40738.068684;4;"{""coordinates"": [[[-0.396006366485607, 39.485851498570995], [-0.3979810636870253, 39.484904782953805], [-0.3993815997580869, 39.484299735416194], [-0.4007209960191768, 39.48618568122927], [-0.39919148812818106, 39.48599941594315], [-0.3977542930846884, 39.48589967349639], [-0.39756088536244605, 39.48598092573415], [-0.3968300018570711, 39.485978058632064], [-0.39620985895784117, 39.48610380071733], [-0.396006366485607, 39.485851498570995]]], ""type"": ""Polygon""}";39.48543368426545, -0.3986059227811133
20;1420;1593;690291.069633;14;"{""coordinates"": [[[-0.3515598017382923, 39.481554165480894], [-0.3523366665139352, 39.48179421409602], [-0.3544241000903761, 39.482439254582324], [-0.3544084892189401, 39.48253793236858], [-0.3541227191349634, 39.484382777911186], [-0.3540566393444006, 39.484747875250015], [-0.3538864819954899, 39.485688099209234], [-0.3564280832850457, 39.48593964721446], [-0.35626862050679997, 39.48692698165191], [-0.3574057182990277, 39.487038412654755], [-0.3575934582422622, 39.4870562133039], [-0.3575566444126126, 39.487222110073205], [-0.357508766926926, 39.487455410932505], [-0.3574720107457173, 39.48763450679065], [-0.3572584118189956, 39.48868816790021], [-0.3577687421267785, 39.48875483516441], [-0.3575078895611579, 39.4899865970077], [-0.35555760883051013, 39.48973501726777], [-0.3554521943354114, 39.49050286570654], [-0.3558403698173472, 39.490556743560134], [-0.3555841485983179, 39.492759198502725], [-0.35558388466994306, 39.492763093280686], [-0.355537770566211, 39.492735206723445], [-0.355492792958691, 39.49270801266129], [-0.35537581228059545, 39.49262889297042], [-0.35530786122018543, 39.492583870151925], [-0.3552637155928865, 39.49254455115725], [-0.3549258049193287, 39.49218099598605], [-0.35483389157900397, 39.49190968638189], [-0.3547634942794505, 39.4917869342], [-0.35452263626508956, 39.49162396880856], [-0.35444387816008444, 39.49155675414767], [-0.3543383844530765, 39.49145258942144], [-0.354165794786012, 39.49130329447585], [-0.3540244191435734, 39.49119887994809], [-0.3538982250609411, 39.49112061201788], [-0.35381353229017914, 39.4910679640494], [-0.3537467167743933, 39.491010236844986], [-0.3536616096813484, 39.49092193174645], [-0.35358275768091363, 39.49083026465251], [-0.35347945164871447, 39.490708645004574], [-0.35339959024024425, 39.49062183753481], [-0.35334941697251676, 39.49059190276989], [-0.35324225518810715, 39.49052504029914], [-0.3531518750176621, 39.49046052391577], [-0.35308833219749114, 39.4904097265413], [-0.35298300198132354, 39.490294916000344], [-0.3528739729301442, 39.49018413809329], [-0.35268747631689074, 39.49008467581748], [-0.3525592716954628, 39.490013216300476], [-0.3524406661377436, 39.489949849003565], [-0.35235945542534536, 39.48989864866148], [-0.3522754414012312, 39.4898281867602], [-0.35221419308458973, 39.48978956696403], [-0.352193674722495, 39.48977663130309], [-0.35215927655201307, 39.48974617265332], [-0.3521491636090304, 39.489737230747636], [-0.35212914748874374, 39.48970524402774], [-0.35200411171526685, 39.48964345042718], [-0.35192372612656725, 39.48958584535803], [-0.35182691550359263, 39.489546532002514], [-0.35165841672011405, 39.48947043255001], [-0.3515487439537167, 39.489412835354486], [-0.35143238331251037, 39.489357454910326], [-0.3513480292397348, 39.48932232588112], [-0.3512167038289565, 39.48926270331715], [-0.3511417042773503, 39.489232913358194], [-0.3509753719995322, 39.489166853006765], [-0.35074991829914753, 39.48906407615441], [-0.3506802216222855, 39.489041001203006], [-0.35064996677084603, 39.489028825226725], [-0.35054360492626385, 39.48898603187289], [-0.35047438274903747, 39.488957202026164], [-0.35039755516078785, 39.48891831612629], [-0.35032260183869784, 39.48887202269014], [-0.3502834417005912, 39.4888341217905], [-0.3502616953917671, 39.488792618108675], [-0.350112317571474, 39.48874917673333], [-0.3497774997528413, 39.488684263001936], [-0.34954929786689165, 39.48865758102841], [-0.349310060278279, 39.48863065586583], [-0.34901541349273607, 39.48860244804913], [-0.34848687923322896, 39.488558299243564], [-0.3481277472746828, 39.488525041173276], [-0.3478699053608789, 39.488501255909185], [-0.34758391257211946, 39.48848092644371], [-0.34723582890040544, 39.48844026940656], [-0.34699470268188365, 39.48841535936713], [-0.3467090669790997, 39.48835386599126], [-0.3458876604549485, 39.48817330058976], [-0.3455725893094116, 39.488117600340885], [-0.34519985796516656, 39.488029663881406], [-0.34460767120948177, 39.48784575911028], [-0.34412345124357685, 39.48769081386643], [-0.34406034748611236, 39.48764307562077], [-0.34400431696313416, 39.48753567204035], [-0.3439095207663749, 39.487347447834466], [-0.3438605022519728, 39.4872977342268], [-0.34379890009828423, 39.48726889445006], [-0.3437165567655588, 39.48725135490208], [-0.34359619063080227, 39.48723547749912], [-0.34346116928736176, 39.48722098558389], [-0.34336093414069885, 39.48720403669895], [-0.34322752202732093, 39.48717079810299], [-0.3430675159124385, 39.48713555490643], [-0.3427753986111789, 39.487067120144964], [-0.34275724025158194, 39.48706463288126], [-0.34907203124962083, 39.48311167854233], [-0.3515598017382923, 39.481554165480894]]], ""type"": ""Polygon""}";39.48661672426498, -0.351351830758865
5;1805;1610;129568.9801195;18;"{""coordinates"": [[[-0.41661074651095653, 39.50345513096018], [-0.41599460819765044, 39.50312805823408], [-0.4153091873187927, 39.502961383440685], [-0.41463836529695963, 39.502795930356015], [-0.4144562621099756, 39.502749356560024], [-0.41397110551119387, 39.502552698577965], [-0.41384201804486787, 39.50251807833366], [-0.4135518142045539, 39.50239437787856], [-0.41331854418668124, 39.502297691402234], [-0.4130815951520178, 39.50219957122836], [-0.4129640537633664, 39.502151225417215], [-0.4129179029875049, 39.50212102730051], [-0.41289809869187577, 39.50211382972535], [-0.4133351466184357, 39.50187332270261], [-0.41314813922500154, 39.50158538179171], [-0.41581173029007884, 39.500176217251486], [-0.4165946334719729, 39.49972066432997], [-0.4170788890568421, 39.49947918347521], [-0.4175492365758804, 39.49925992249111], [-0.41812453081729223, 39.498993434106424], [-0.4184392032202454, 39.49962203452026], [-0.4186379265559466, 39.500045359724], [-0.4192067514657853, 39.501819228707056], [-0.4188432893483276, 39.50191926071912], [-0.41687296115973493, 39.50193852555971], [-0.41692095684723995, 39.5028990312255], [-0.41661074651095653, 39.50345513096018]]], ""type"": ""Polygon""}";39.501310881025624, -0.41635155108881744
3;1803;1612;87618.3465395;18;"{""coordinates"": [[[-0.41749766355896284, 39.50389364050251], [-0.41755438689365093, 39.503800479916215], [-0.4182618692271532, 39.503469372318726], [-0.4182268159219747, 39.50280644556365], [-0.41986250424643723, 39.50275719623591], [-0.42222217939188705, 39.5017420360832], [-0.42273876378163183, 39.502474201611484], [-0.42296293211023284, 39.50305573837706], [-0.42342609129448033, 39.504093024819014], [-0.4206182009771303, 39.50458926075633], [-0.42039395598009344, 39.50408879737873], [-0.4182991138348343, 39.50419090498632], [-0.41749766355896284, 39.50389364050251]]], ""type"": ""Polygon""}";39.50335587333932, -0.42082452263804704
7;1807;1614;483263.1538765;18;"{""coordinates"": [[[-0.428297186863417, 39.49782253863577], [-0.4284627767747001, 39.49798417344643], [-0.42851415882585625, 39.49802871517054], [-0.4285528332797099, 39.49805459761983], [-0.42857041755351355, 39.49808386008927], [-0.4286636192377127, 39.498182524409344], [-0.4286882439251818, 39.49821858217626], [-0.42870065690367287, 39.49824082041056], [-0.4287349492129592, 39.49835718064784], [-0.4287287971585544, 39.4984136560225], [-0.42874559663704953, 39.49848975604637], [-0.4287710931105291, 39.498612245826536], [-0.4287860519679906, 39.4986925392642], [-0.428791467445345, 39.4987358384452], [-0.4288442240516312, 39.4987923201227], [-0.4288960951481539, 39.49888417789129], [-0.42891104977236383, 39.498901193167896], [-0.4289933541140744, 39.498994895463035], [-0.4290862055100071, 39.49896810368351], [-0.42916735830882274, 39.49915077865097], [-0.42921485467794296, 39.499197927738926], [-0.42923822510861764, 39.499251623963616], [-0.42930987928245473, 39.49941376474315], [-0.42936159410183233, 39.4996174635221], [-0.4295021877079155, 39.49991953210186], [-0.4296319956687515, 39.50015932708552], [-0.4297497711445012, 39.50042966596635], [-0.42987216082038354, 39.50070861113142], [-0.42995477638017243, 39.50089871415514], [-0.4300158262008984, 39.501090889614645], [-0.4300487387858288, 39.5012545603538], [-0.43014402022647025, 39.501558229459036], [-0.4302402308317352, 39.50186826125013], [-0.43037065492786686, 39.50220920218278], [-0.4304572325764314, 39.50244933743076], [-0.4304920476428127, 39.50265546368391], [-0.4306300873762384, 39.50293780812805], [-0.43074421239699956, 39.50329355005915], [-0.43086593475157015, 39.503731602382764], [-0.43101063212247676, 39.50412088425978], [-0.4311048356711295, 39.50458311114424], [-0.43121317254367114, 39.50491805835582], [-0.4313148295169762, 39.505163508210444], [-0.4314830274120776, 39.50546018476127], [-0.4315694563351465, 39.50579642205587], [-0.4316334738533691, 39.506087254853554], [-0.43151932765033607, 39.50610374016377], [-0.43073009733147544, 39.506241791720825], [-0.4299565879629363, 39.50635710500812], [-0.42922176322827826, 39.506503763938156], [-0.42862421126201095, 39.50661447513534], [-0.4277386385266177, 39.50675922963104], [-0.4271056371324766, 39.50689603945806], [-0.42669804651590953, 39.506976569472926], [-0.42623285336682565, 39.50705174103952], [-0.4260213288603415, 39.507087765967825], [-0.42489420199580813, 39.507279911607846], [-0.4241872189296453, 39.50741406567129], [-0.4241730281249527, 39.50740658004328], [-0.42418060017803905, 39.50738546008074], [-0.4243909878339457, 39.50681707327592], [-0.4242589165352746, 39.50641774842719], [-0.4241001112211679, 39.50573856634294], [-0.42342609129448033, 39.504093024819014], [-0.42296293211023284, 39.50305573837706], [-0.42273876378163183, 39.502474201611484], [-0.42222217939188705, 39.5017420360832], [-0.4273577463262456, 39.4994955557598], [-0.42754862950604117, 39.499364649551126], [-0.4277067300381531, 39.499255539349065], [-0.4279695248863111, 39.49871181810417], [-0.428297186863417, 39.49782253863577]]], ""type"": ""Polygon""}";39.503312818566435, -0.42710794740458796
17;0617;2200;42327.63622;6;"{""coordinates"": [[[-0.36339805413081433, 39.482571124176275], [-0.3621301551629429, 39.482186493390586], [-0.3617957586740681, 39.48192215206052], [-0.36152498765019425, 39.48170429829968], [-0.36030774479350447, 39.480807316624464], [-0.3607559900237308, 39.48044363464395], [-0.360886941908375, 39.48018985906407], [-0.3620033069252106, 39.4805260102514], [-0.36195997133457497, 39.48061511409281], [-0.3627220438583936, 39.480848622666656], [-0.3627815718115134, 39.480849973676776], [-0.3634586156292312, 39.48104552163378], [-0.3637305671342569, 39.48094358651493], [-0.3641235889198124, 39.48106060752686], [-0.36339805413081433, 39.482571124176275]]], ""type"": ""Polygon""}";39.481350559791615, -0.36230977848133256
19;1619;1273;46710.3797375;16;"{""coordinates"": [[[-0.39453753999955, 39.4887779467755], [-0.3936674730385977, 39.48916865893481], [-0.39306657172423765, 39.48942510961691], [-0.39052352527076106, 39.48823291936472], [-0.392074247579047, 39.48755154346455], [-0.3932778206675528, 39.48702000428052], [-0.39453753999955, 39.4887779467755]]], ""type"": ""Polygon""}";39.48829054953526, -0.39275666067186665
39;1539;1275;68890.6556625;15;"{""coordinates"": [[[-0.3782917604840017, 39.496303752877736], [-0.37884061471498265, 39.49783338346769], [-0.3812417253725466, 39.49732826154271], [-0.3813916531257842, 39.498684766874696], [-0.3798119297741783, 39.498989612521726], [-0.3777833562769055, 39.49921148958986], [-0.37713327942955815, 39.497552708037816], [-0.37697116004435693, 39.49660763229033], [-0.3782917604840017, 39.496303752877736]]], ""type"": ""Polygon""}";39.497981917135114, -0.37896864854834017
10;0210;370;23806.0484375;2;"{""coordinates"": [[[-0.36695602830107615, 39.4618551539998], [-0.36627881263439843, 39.46089838986089], [-0.36826756645517333, 39.46005158891438], [-0.368956965145628, 39.461013112961346], [-0.36695602830107615, 39.4618551539998]]], ""type"": ""Polygon""}";39.46095427309318, -0.3676163565125418
18;1018;434;49211.6757565;10;"{""coordinates"": [[[-0.37109443669555814, 39.45511571714812], [-0.36835251999784124, 39.454810417005156], [-0.3683707300223439, 39.45472096650544], [-0.3682921076515319, 39.454614449864515], [-0.3685373229834736, 39.45451777926067], [-0.3680278821254902, 39.453595894818015], [-0.3688688460637864, 39.453308636604376], [-0.36890036203261095, 39.45335889851584], [-0.3708080985659672, 39.4533840620009], [-0.3713483196177409, 39.45317556564061], [-0.3715037731385753, 39.45357997354307], [-0.37150276512026414, 39.454899732421254], [-0.37109443669555814, 39.45511571714812]]], ""type"": ""Polygon""}";39.45415483124488, -0.3699566607546879
47;1147;430;109566.66607;11;"{""coordinates"": [[[-0.33459128413740125, 39.45477984627252], [-0.3332596082105722, 39.45486642071779], [-0.33241212133805165, 39.454883015591335], [-0.3308913567339164, 39.45406435626712], [-0.3316102442527516, 39.4532880934933], [-0.332515458010733, 39.452444023575765], [-0.3334151017664549, 39.452581773203065], [-0.3336059723368723, 39.45191951318474], [-0.3327242556475421, 39.45176866339941], [-0.33311939164119164, 39.450340833766695], [-0.33522872746540733, 39.45065495607583], [-0.33490574889835895, 39.452629468973015], [-0.3348932817404425, 39.45383184351337], [-0.33459128413740125, 39.45477984627252]]], ""type"": ""Polygon""}";39.452898085652855, -0.3334911199990337
